month,division,line,day_type,incidents,reporting_category
2024-08-01T00:00:00.000,A DIVISION,2,1,68,Infrastructure & Equipment
2024-08-01T00:00:00.000,A DIVISION,2,1,107,Operating Conditions
2024-08-01T00:00:00.000,A DIVISION,2,1,57,Planned ROW Work
2024-08-01T00:00:00.000,A DIVISION,2,1,62,Police & Medical
2024-08-01T00:00:00.000,A DIVISION,2,2,0,
2024-08-01T00:00:00.000,A DIVISION,2,2,11,Crew Availability
2024-08-01T00:00:00.000,A DIVISION,2,2,1,External Factors
2024-08-01T00:00:00.000,A DIVISION,2,2,34,Infrastructure & Equipment
2024-08-01T00:00:00.000,A DIVISION,2,2,66,Operating Conditions
2024-08-01T00:00:00.000,A DIVISION,2,2,19,Planned ROW Work
2024-08-01T00:00:00.000,A DIVISION,2,2,34,Police & Medical
2024-08-01T00:00:00.000,A DIVISION,3,1,0,
2024-08-01T00:00:00.000,A DIVISION,3,1,16,Crew Availability
2024-08-01T00:00:00.000,A DIVISION,3,1,1,External Factors
2024-08-01T00:00:00.000,A DIVISION,3,1,26,Infrastructure & Equipment
2024-08-01T00:00:00.000,A DIVISION,3,1,72,Operating Conditions
2024-08-01T00:00:00.000,A DIVISION,3,1,9,Planned ROW Work
2024-08-01T00:00:00.000,A DIVISION,3,1,33,Police & Medical
2024-08-01T00:00:00.000,A DIVISION,3,2,0,
2024-08-01T00:00:00.000,A DIVISION,3,2,1,Crew Availability
2024-08-01T00:00:00.000,A DIVISION,3,2,0,External Factors
2024-08-01T00:00:00.000,A DIVISION,3,2,15,Infrastructure & Equipment
2024-08-01T00:00:00.000,A DIVISION,3,2,33,Operating Conditions
2024-08-01T00:00:00.000,A DIVISION,3,2,15,Planned ROW Work
2024-08-01T00:00:00.000,A DIVISION,3,2,22,Police & Medical
2024-08-01T00:00:00.000,A DIVISION,4,1,0,
2024-08-01T00:00:00.000,A DIVISION,4,1,32,Crew Availability
2024-08-01T00:00:00.000,A DIVISION,4,1,0,External Factors
2024-08-01T00:00:00.000,A DIVISION,4,1,47,Infrastructure & Equipment
2024-08-01T00:00:00.000,A DIVISION,4,1,78,Operating Conditions
2024-08-01T00:00:00.000,A DIVISION,4,1,24,Planned ROW Work
2024-08-01T00:00:00.000,A DIVISION,4,1,53,Police & Medical
2024-08-01T00:00:00.000,A DIVISION,4,2,0,
2024-08-01T00:00:00.000,A DIVISION,4,2,6,Crew Availability
2024-08-01T00:00:00.000,A DIVISION,4,2,0,External Factors
2024-08-01T00:00:00.000,A DIVISION,4,2,22,Infrastructure & Equipment
2024-08-01T00:00:00.000,A DIVISION,4,2,36,Operating Conditions
2024-08-01T00:00:00.000,A DIVISION,4,2,18,Planned ROW Work
2024-08-01T00:00:00.000,A DIVISION,4,2,23,Police & Medical
2024-08-01T00:00:00.000,A DIVISION,5,1,0,
2024-08-01T00:00:00.000,A DIVISION,5,1,23,Crew Availability
2024-08-01T00:00:00.000,A DIVISION,5,1,1,External Factors
2024-08-01T00:00:00.000,A DIVISION,5,1,42,Infrastructure & Equipment
2024-08-01T00:00:00.000,A DIVISION,5,1,54,Operating Conditions
2024-08-01T00:00:00.000,A DIVISION,5,1,6,Planned ROW Work
2024-08-01T00:00:00.000,A DIVISION,5,1,39,Police & Medical
2024-08-01T00:00:00.000,A DIVISION,5,2,0,
2024-08-01T00:00:00.000,A DIVISION,5,2,1,Crew Availability
2024-08-01T00:00:00.000,A DIVISION,5,2,0,External Factors
2024-08-01T00:00:00.000,A DIVISION,5,2,4,Infrastructure & Equipment
2024-08-01T00:00:00.000,A DIVISION,5,2,19,Operating Conditions
2024-08-01T00:00:00.000,A DIVISION,5,2,3,Planned ROW Work
2024-08-01T00:00:00.000,A DIVISION,5,2,7,Police & Medical
2024-08-01T00:00:00.000,A DIVISION,6,1,0,
2024-08-01T00:00:00.000,A DIVISION,6,1,15,Crew Availability
2024-08-01T00:00:00.000,A DIVISION,6,1,0,External Factors
2024-08-01T00:00:00.000,A DIVISION,6,1,80,Infrastructure & Equipment
2024-08-01T00:00:00.000,A DIVISION,6,1,145,Operating Conditions
2024-08-01T00:00:00.000,A DIVISION,6,1,51,Planned ROW Work
2024-08-01T00:00:00.000,A DIVISION,6,1,118,Police & Medical
2024-08-01T00:00:00.000,A DIVISION,6,2,0,
2024-08-01T00:00:00.000,A DIVISION,6,2,5,Crew Availability
2024-08-01T00:00:00.000,A DIVISION,6,2,0,External Factors
2024-08-01T00:00:00.000,A DIVISION,6,2,13,Infrastructure & Equipment
2024-08-01T00:00:00.000,A DIVISION,6,2,42,Operating Conditions
2024-08-01T00:00:00.000,A DIVISION,6,2,18,Planned ROW Work
2024-08-01T00:00:00.000,A DIVISION,6,2,25,Police & Medical
2024-08-01T00:00:00.000,A DIVISION,7,1,0,
2024-08-01T00:00:00.000,A DIVISION,7,1,32,Crew Availability
2024-08-01T00:00:00.000,A DIVISION,7,1,0,External Factors
2024-08-01T00:00:00.000,A DIVISION,7,1,59,Infrastructure & Equipment
2024-08-01T00:00:00.000,A DIVISION,7,1,12,Operating Conditions
2024-08-01T00:00:00.000,A DIVISION,7,1,31,Planned ROW Work
2024-08-01T00:00:00.000,A DIVISION,7,1,27,Police & Medical
2024-08-01T00:00:00.000,A DIVISION,7,2,0,
2024-08-01T00:00:00.000,A DIVISION,7,2,3,Crew Availability
2024-08-01T00:00:00.000,A DIVISION,7,2,0,External Factors
2024-08-01T00:00:00.000,A DIVISION,7,2,13,Infrastructure & Equipment
2024-08-01T00:00:00.000,A DIVISION,7,2,2,Operating Conditions
2024-08-01T00:00:00.000,A DIVISION,7,2,12,Planned ROW Work
2024-08-01T00:00:00.000,A DIVISION,7,2,20,Police & Medical
2024-08-01T00:00:00.000,A DIVISION,S 42nd,1,0,
2024-08-01T00:00:00.000,A DIVISION,S 42nd,1,0,Crew Availability
2024-08-01T00:00:00.000,A DIVISION,S 42nd,1,0,External Factors
2024-08-01T00:00:00.000,A DIVISION,S 42nd,1,4,Infrastructure & Equipment
2024-08-01T00:00:00.000,A DIVISION,S 42nd,1,0,Operating Conditions
2024-08-01T00:00:00.000,A DIVISION,S 42nd,1,0,Planned ROW Work
2024-08-01T00:00:00.000,A DIVISION,S 42nd,1,2,Police & Medical
2024-08-01T00:00:00.000,A DIVISION,S 42nd,2,0,
2024-08-01T00:00:00.000,A DIVISION,S 42nd,2,0,Crew Availability
2024-08-01T00:00:00.000,A DIVISION,S 42nd,2,0,External Factors
2024-08-01T00:00:00.000,A DIVISION,S 42nd,2,2,Infrastructure & Equipment
2024-08-01T00:00:00.000,A DIVISION,S 42nd,2,0,Operating Conditions
2024-08-01T00:00:00.000,A DIVISION,S 42nd,2,0,Planned ROW Work
2024-08-01T00:00:00.000,A DIVISION,S 42nd,2,1,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,A,1,0,
2024-08-01T00:00:00.000,B DIVISION,A,1,24,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,A,1,42,External Factors
2024-08-01T00:00:00.000,B DIVISION,A,1,111,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,A,1,48,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,A,1,61,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,A,1,78,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,A,2,0,
2024-08-01T00:00:00.000,B DIVISION,A,2,11,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,A,2,8,External Factors
2024-08-01T00:00:00.000,B DIVISION,A,2,46,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,A,2,21,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,A,2,35,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,A,2,32,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,B,1,0,
2024-08-01T00:00:00.000,B DIVISION,B,1,14,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,B,1,3,External Factors
2024-08-01T00:00:00.000,B DIVISION,B,1,45,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,B,1,72,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,B,1,22,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,B,1,57,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,C,1,0,
2024-08-01T00:00:00.000,B DIVISION,C,1,10,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,C,1,0,External Factors
2024-08-01T00:00:00.000,B DIVISION,C,1,50,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,C,1,83,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,C,1,21,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,C,1,83,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,C,2,0,
2024-08-01T00:00:00.000,B DIVISION,C,2,4,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,C,2,1,External Factors
2024-08-01T00:00:00.000,B DIVISION,C,2,10,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,C,2,30,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,C,2,13,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,C,2,20,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,D,1,0,
2024-08-01T00:00:00.000,B DIVISION,D,1,25,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,D,1,1,External Factors
2024-08-01T00:00:00.000,B DIVISION,D,1,94,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,D,1,57,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,D,1,63,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,D,1,73,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,D,2,0,
2024-08-01T00:00:00.000,B DIVISION,D,2,11,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,D,2,0,External Factors
2024-08-01T00:00:00.000,B DIVISION,D,2,28,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,D,2,19,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,D,2,24,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,D,2,34,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,E,1,0,
2024-08-01T00:00:00.000,B DIVISION,E,1,17,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,E,1,0,External Factors
2024-08-01T00:00:00.000,B DIVISION,E,1,69,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,E,1,28,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,E,1,73,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,E,1,36,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,E,2,0,
2024-08-01T00:00:00.000,B DIVISION,E,2,5,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,E,2,0,External Factors
2024-08-01T00:00:00.000,B DIVISION,E,2,11,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,E,2,4,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,E,2,16,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,E,2,6,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,F,1,0,
2024-08-01T00:00:00.000,B DIVISION,F,1,31,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,F,1,2,External Factors
2024-08-01T00:00:00.000,B DIVISION,F,1,123,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,F,1,55,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,F,1,79,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,F,1,60,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,F,2,0,
2024-08-01T00:00:00.000,B DIVISION,F,2,3,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,F,2,2,External Factors
2024-08-01T00:00:00.000,B DIVISION,F,2,25,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,F,2,14,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,F,2,27,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,F,2,11,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,G,1,0,
2024-08-01T00:00:00.000,B DIVISION,G,1,3,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,G,1,0,External Factors
2024-08-01T00:00:00.000,B DIVISION,G,1,18,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,G,1,11,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,G,1,32,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,G,1,4,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,G,2,0,
2024-08-01T00:00:00.000,B DIVISION,G,2,0,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,G,2,0,External Factors
2024-08-01T00:00:00.000,B DIVISION,G,2,4,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,G,2,3,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,G,2,6,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,G,2,1,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,JZ,1,0,
2024-08-01T00:00:00.000,B DIVISION,JZ,1,11,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,JZ,1,3,External Factors
2024-08-01T00:00:00.000,B DIVISION,JZ,1,44,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,JZ,1,36,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,JZ,1,56,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,JZ,1,56,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,JZ,2,0,
2024-08-01T00:00:00.000,B DIVISION,JZ,2,3,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,JZ,2,0,External Factors
2024-08-01T00:00:00.000,B DIVISION,JZ,2,7,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,JZ,2,9,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,JZ,2,13,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,JZ,2,10,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,L,1,0,
2024-08-01T00:00:00.000,B DIVISION,L,1,8,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,L,1,1,External Factors
2024-08-01T00:00:00.000,B DIVISION,L,1,36,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,L,1,2,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,L,1,23,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,L,1,28,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,L,2,0,
2024-08-01T00:00:00.000,B DIVISION,L,2,3,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,L,2,1,External Factors
2024-08-01T00:00:00.000,B DIVISION,L,2,11,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,L,2,0,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,L,2,0,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,L,2,5,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,M,1,0,
2024-08-01T00:00:00.000,B DIVISION,M,1,13,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,M,1,0,External Factors
2024-08-01T00:00:00.000,B DIVISION,M,1,46,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,M,1,42,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,M,1,30,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,M,1,27,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,M,2,0,
2024-08-01T00:00:00.000,B DIVISION,M,2,1,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,M,2,0,External Factors
2024-08-01T00:00:00.000,B DIVISION,M,2,5,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,M,2,2,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,M,2,2,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,M,2,1,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,N,1,0,
2024-08-01T00:00:00.000,B DIVISION,N,1,28,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,N,1,1,External Factors
2024-08-01T00:00:00.000,B DIVISION,N,1,87,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,N,1,75,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,N,1,74,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,N,1,79,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,N,2,0,
2024-08-01T00:00:00.000,B DIVISION,N,2,12,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,N,2,0,External Factors
2024-08-01T00:00:00.000,B DIVISION,N,2,27,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,N,2,15,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,N,2,39,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,N,2,38,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,Q,1,0,
2024-08-01T00:00:00.000,B DIVISION,Q,1,17,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,Q,1,4,External Factors
2024-08-01T00:00:00.000,B DIVISION,Q,1,61,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,Q,1,47,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,Q,1,54,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,Q,1,69,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,Q,2,0,
2024-08-01T00:00:00.000,B DIVISION,Q,2,1,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,Q,2,0,External Factors
2024-08-01T00:00:00.000,B DIVISION,Q,2,17,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,Q,2,30,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,Q,2,13,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,Q,2,31,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,R,1,0,
2024-08-01T00:00:00.000,B DIVISION,R,1,19,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,R,1,2,External Factors
2024-08-01T00:00:00.000,B DIVISION,R,1,60,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,R,1,44,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,R,1,38,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,R,1,52,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,R,2,0,
2024-08-01T00:00:00.000,B DIVISION,R,2,4,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,R,2,1,External Factors
2024-08-01T00:00:00.000,B DIVISION,R,2,8,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,R,2,7,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,R,2,7,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,R,2,18,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,S Fkln,1,0,
2024-08-01T00:00:00.000,B DIVISION,S Fkln,1,0,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,S Fkln,1,0,External Factors
2024-08-01T00:00:00.000,B DIVISION,S Fkln,1,3,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,S Fkln,1,0,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,S Fkln,1,0,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,S Fkln,1,1,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,S Rock,1,0,
2024-08-01T00:00:00.000,B DIVISION,S Rock,1,0,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,S Rock,1,20,External Factors
2024-08-01T00:00:00.000,B DIVISION,S Rock,1,4,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,S Rock,1,1,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,S Rock,1,8,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,S Rock,1,3,Police & Medical
2024-08-01T00:00:00.000,B DIVISION,S Rock,2,0,
2024-08-01T00:00:00.000,B DIVISION,S Rock,2,0,Crew Availability
2024-08-01T00:00:00.000,B DIVISION,S Rock,2,7,External Factors
2024-08-01T00:00:00.000,B DIVISION,S Rock,2,10,Infrastructure & Equipment
2024-08-01T00:00:00.000,B DIVISION,S Rock,2,5,Operating Conditions
2024-08-01T00:00:00.000,B DIVISION,S Rock,2,1,Planned ROW Work
2024-08-01T00:00:00.000,B DIVISION,S Rock,2,4,Police & Medical
2024-09-01T00:00:00.000,A DIVISION,1,1,0,
2024-09-01T00:00:00.000,A DIVISION,1,1,16,Crew Availability
2024-09-01T00:00:00.000,A DIVISION,1,1,0,External Factors
2024-09-01T00:00:00.000,A DIVISION,1,1,65,Infrastructure & Equipment
2024-09-01T00:00:00.000,A DIVISION,1,1,40,Operating Conditions
2024-09-01T00:00:00.000,A DIVISION,1,1,43,Planned ROW Work
2024-09-01T00:00:00.000,A DIVISION,1,1,83,Police & Medical
2024-09-01T00:00:00.000,A DIVISION,1,2,0,
2024-09-01T00:00:00.000,A DIVISION,1,2,6,Crew Availability
2024-09-01T00:00:00.000,A DIVISION,1,2,0,External Factors
2024-09-01T00:00:00.000,A DIVISION,1,2,23,Infrastructure & Equipment
2024-09-01T00:00:00.000,A DIVISION,1,2,17,Operating Conditions
2024-09-01T00:00:00.000,A DIVISION,1,2,14,Planned ROW Work
2024-09-01T00:00:00.000,A DIVISION,1,2,21,Police & Medical
2024-09-01T00:00:00.000,A DIVISION,2,1,0,
2024-09-01T00:00:00.000,A DIVISION,2,1,17,Crew Availability
2024-09-01T00:00:00.000,A DIVISION,2,1,0,External Factors
2024-09-01T00:00:00.000,A DIVISION,2,1,50,Infrastructure & Equipment
2024-09-01T00:00:00.000,A DIVISION,2,1,106,Operating Conditions
2024-09-01T00:00:00.000,A DIVISION,2,1,59,Planned ROW Work
2024-09-01T00:00:00.000,A DIVISION,2,1,57,Police & Medical
2024-09-01T00:00:00.000,A DIVISION,2,2,0,
2024-09-01T00:00:00.000,A DIVISION,2,2,6,Crew Availability
2024-09-01T00:00:00.000,A DIVISION,2,2,1,External Factors
2024-09-01T00:00:00.000,A DIVISION,2,2,35,Infrastructure & Equipment
2024-09-01T00:00:00.000,A DIVISION,2,2,99,Operating Conditions
2024-09-01T00:00:00.000,A DIVISION,2,2,29,Planned ROW Work
2024-09-01T00:00:00.000,A DIVISION,2,2,65,Police & Medical
2024-09-01T00:00:00.000,A DIVISION,3,1,0,
2024-09-01T00:00:00.000,A DIVISION,3,1,3,Crew Availability
2024-09-01T00:00:00.000,A DIVISION,3,1,0,External Factors
2024-09-01T00:00:00.000,A DIVISION,3,1,26,Infrastructure & Equipment
2024-09-01T00:00:00.000,A DIVISION,3,1,48,Operating Conditions
2024-09-01T00:00:00.000,A DIVISION,3,1,13,Planned ROW Work
2024-09-01T00:00:00.000,A DIVISION,3,1,56,Police & Medical
2024-09-01T00:00:00.000,A DIVISION,3,2,0,
2024-09-01T00:00:00.000,A DIVISION,3,2,0,Crew Availability
2024-09-01T00:00:00.000,A DIVISION,3,2,0,External Factors
2024-09-01T00:00:00.000,A DIVISION,3,2,1,Infrastructure & Equipment
2024-09-01T00:00:00.000,A DIVISION,3,2,10,Operating Conditions
2024-09-01T00:00:00.000,A DIVISION,3,2,9,Planned ROW Work
2024-09-01T00:00:00.000,A DIVISION,3,2,20,Police & Medical
2024-09-01T00:00:00.000,A DIVISION,4,1,0,
2024-09-01T00:00:00.000,A DIVISION,4,1,15,Crew Availability
2024-09-01T00:00:00.000,A DIVISION,4,1,0,External Factors
2024-09-01T00:00:00.000,A DIVISION,4,1,63,Infrastructure & Equipment
2024-09-01T00:00:00.000,A DIVISION,4,1,48,Operating Conditions
2024-09-01T00:00:00.000,A DIVISION,4,1,34,Planned ROW Work
2024-09-01T00:00:00.000,A DIVISION,4,1,81,Police & Medical
2024-09-01T00:00:00.000,A DIVISION,4,2,0,
2024-09-01T00:00:00.000,A DIVISION,4,2,5,Crew Availability
2024-09-01T00:00:00.000,A DIVISION,4,2,1,External Factors
2024-09-01T00:00:00.000,A DIVISION,4,2,16,Infrastructure & Equipment
2024-09-01T00:00:00.000,A DIVISION,4,2,54,Operating Conditions
2024-09-01T00:00:00.000,A DIVISION,4,2,17,Planned ROW Work
2024-09-01T00:00:00.000,A DIVISION,4,2,37,Police & Medical
2024-09-01T00:00:00.000,A DIVISION,5,1,0,
2024-09-01T00:00:00.000,A DIVISION,5,1,12,Crew Availability
2024-09-01T00:00:00.000,A DIVISION,5,1,0,External Factors
2024-09-01T00:00:00.000,A DIVISION,5,1,45,Infrastructure & Equipment
2024-09-01T00:00:00.000,A DIVISION,5,1,43,Operating Conditions
2024-09-01T00:00:00.000,A DIVISION,5,1,20,Planned ROW Work
2024-09-01T00:00:00.000,A DIVISION,5,1,56,Police & Medical
2024-09-01T00:00:00.000,A DIVISION,5,2,0,
2024-09-01T00:00:00.000,A DIVISION,5,2,4,Crew Availability
2024-09-01T00:00:00.000,A DIVISION,5,2,1,External Factors
2024-09-01T00:00:00.000,A DIVISION,5,2,3,Infrastructure & Equipment
2024-09-01T00:00:00.000,A DIVISION,5,2,16,Operating Conditions
2024-09-01T00:00:00.000,A DIVISION,5,2,2,Planned ROW Work
2024-09-01T00:00:00.000,A DIVISION,5,2,7,Police & Medical
2024-09-01T00:00:00.000,A DIVISION,6,1,0,
2024-09-01T00:00:00.000,A DIVISION,6,1,15,Crew Availability
2024-09-01T00:00:00.000,A DIVISION,6,1,2,External Factors
2024-09-01T00:00:00.000,A DIVISION,6,1,59,Infrastructure & Equipment
2024-09-01T00:00:00.000,A DIVISION,6,1,109,Operating Conditions
2024-09-01T00:00:00.000,A DIVISION,6,1,54,Planned ROW Work
2024-09-01T00:00:00.000,A DIVISION,6,1,116,Police & Medical
2024-09-01T00:00:00.000,A DIVISION,6,2,0,
2024-09-01T00:00:00.000,A DIVISION,6,2,11,Crew Availability
2024-09-01T00:00:00.000,A DIVISION,6,2,0,External Factors
2024-09-01T00:00:00.000,A DIVISION,6,2,11,Infrastructure & Equipment
